design_id,split,d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,strain,normalized_strain,reaction_N,lower_reaction_N,potential_energy_Nmm,stress_pnorm_MPa,stress_q99_MPa,maximum_stress_MPa,lower_platen_surface_mm,upper_platen_surface_mm,raw_solver_success,solver_accepted,solver_gradient_norm,solver_normalized_projected_gradient,solver_iterations,solver_message,solver_optimizer_method,solver_primary_success,solver_fallback_used,solver_independent_kkt_confirmed,solver_subdivision_count,solver_diagnostics_json,protocol_fingerprint,design_ledger_fingerprint
D075,train,0.10711378900062772,10.0,4.711132802279122,2.673475971003696,7.3475425770139475,0.13861041129597726,0.03291224397899139,7.9,2.3164419753930945,0.15,0.004312276889027867,0.4025883996132931,0.18966474152352408,0.10763104125709728,0.13861041129597726,0.03291224397899139,0.29322050321431575,0.06475448191381758,0.15,0.6,2.349908399054214,2.3452504127080225,0.4311664833361268,17.701679763280005,21.673143951733238,21.786937269924994,-0.075,2.0439756790841304,True,True,0.002565891096387274,1.1403960428387884e-05,774.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":774,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":774,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002565891096387274,""normalized_projected_gradient"":1.1403960428387884e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D075,train,0.10711378900062772,10.0,4.711132802279122,2.673475971003696,7.3475425770139475,0.13861041129597726,0.03291224397899139,7.9,2.3164419753930945,0.15,0.004312276889027867,0.4025883996132931,0.18966474152352408,0.10763104125709728,0.13861041129597726,0.03291224397899139,0.29322050321431575,0.06475448191381758,0.2,0.8,2.9656141523124147,2.961928975178534,0.7396226963648938,22.456750377259436,27.386186874894257,27.506602860736066,-0.075,1.9281535803144758,True,True,0.0022220982487324292,9.875992216588574e-06,706.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":706,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":706,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0022220982487324292,""normalized_projected_gradient"":9.875992216588574e-06,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D076,test,10.0,0.1,8.24291416651182,6.516012150219384,0.1,0.0,0.0,7.885826432096009,2.508068095893644,0.15,0.40065826041949987,0.0040065826041949994,0.3302591650741878,0.26106940929792233,0.0,0.0,0.3180475905081534,0.05980698859237067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,2.583068095893644,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D076,test,10.0,0.1,8.24291416651182,6.516012150219384,0.1,0.0,0.0,7.885826432096009,2.508068095893644,0.15,0.40065826041949987,0.0040065826041949994,0.3302591650741878,0.26106940929792233,0.0,0.0,0.3180475905081534,0.05980698859237067,0.05,0.2,0.9587711823889591,0.9601448151687766,0.06186534548596841,6.955499202276813,8.62791916004097,8.677109003216058,-0.075,2.457664691098962,True,True,0.003218593656663493,1.4304860696282192e-05,675.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":675,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":675,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003218593656663493,""normalized_projected_gradient"":1.4304860696282192e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D076,test,10.0,0.1,8.24291416651182,6.516012150219384,0.1,0.0,0.0,7.885826432096009,2.508068095893644,0.15,0.40065826041949987,0.0040065826041949994,0.3302591650741878,0.26106940929792233,0.0,0.0,0.3180475905081534,0.05980698859237067,0.1,0.4,1.798731936733545,1.8000824030220062,0.2365821410338548,13.305309326491088,16.439198577746907,16.52471183237341,-0.075,2.3322612863042798,True,True,0.0029556504853984755,1.3136224379548781e-05,482.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":482,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":482,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0029556504853984755,""normalized_projected_gradient"":1.3136224379548781e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D076,test,10.0,0.1,8.24291416651182,6.516012150219384,0.1,0.0,0.0,7.885826432096009,2.508068095893644,0.15,0.40065826041949987,0.0040065826041949994,0.3302591650741878,0.26106940929792233,0.0,0.0,0.3180475905081534,0.05980698859237067,0.15,0.6,2.530846842578809,2.5326004113436653,0.5089012948549163,18.9240638969202,23.277917131875665,23.379653091622096,-0.075,2.2068578815095976,True,True,0.0028911289043895977,1.2849461797287102e-05,409.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":409,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":409,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0028911289043895977,""normalized_projected_gradient"":1.2849461797287102e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D076,test,10.0,0.1,8.24291416651182,6.516012150219384,0.1,0.0,0.0,7.885826432096009,2.508068095893644,0.15,0.40065826041949987,0.0040065826041949994,0.3302591650741878,0.26106940929792233,0.0,0.0,0.3180475905081534,0.05980698859237067,0.2,0.8,3.241691729919605,3.237010143801337,0.8697775626379675,23.739210664975115,28.833693356824675,28.98537710314771,-0.075,2.0814544767149155,True,True,0.0030287862266583643,1.346127211848162e-05,562.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":562,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":562,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0030287862266583643,""normalized_projected_gradient"":1.346127211848162e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D077,train,8.318731526049332,1.3954642790210503,7.674225674086028,0.1,0.1,0.05496483291294034,0.0,7.9,2.3548199880037797,0.15,0.4729663509546691,0.07933993853142417,0.43632259342775903,0.005685558543073774,0.05496483291294034,0.0,0.29807847949414934,0.06369913656421675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,2.42981998800378,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D077,train,8.318731526049332,1.3954642790210503,7.674225674086028,0.1,0.1,0.05496483291294034,0.0,7.9,2.3548199880037797,0.15,0.4729663509546691,0.07933993853142417,0.43632259342775903,0.005685558543073774,0.05496483291294034,0.0,0.29807847949414934,0.06369913656421675,0.05,0.2,0.8219479097300125,0.821365426488798,0.049038413060925656,6.260958643069572,7.517876194609417,7.529473204388675,-0.075,2.312078988603591,True,True,0.003237417097077186,1.438852043145416e-05,692.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":692,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":692,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003237417097077186,""normalized_projected_gradient"":1.438852043145416e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D077,train,8.318731526049332,1.3954642790210503,7.674225674086028,0.1,0.1,0.05496483291294034,0.0,7.9,2.3548199880037797,0.15,0.4729663509546691,0.07933993853142417,0.43632259342775903,0.005685558543073774,0.05496483291294034,0.0,0.29807847949414934,0.06369913656421675,0.1,0.4,1.5541897218242098,1.5521214699888461,0.18940609119554191,12.061397808041878,14.452382330854443,14.474573040047536,-0.075,2.194337989203402,True,True,0.0026351022172598285,1.1711565410043682e-05,875.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":875,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":875,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0026351022172598285,""normalized_projected_gradient"":1.1711565410043682e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D077,train,8.318731526049332,1.3954642790210503,7.674225674086028,0.1,0.1,0.05496483291294034,0.0,7.9,2.3548199880037797,0.15,0.4729663509546691,0.07933993853142417,0.43632259342775903,0.005685558543073774,0.05496483291294034,0.0,0.29807847949414934,0.06369913656421675,0.15,0.6,2.2087612960347647,2.2034854562791013,0.4112105425451845,17.30486954862854,20.694420564615463,20.72676543968821,-0.075,2.076596989803213,True,True,0.002589682920591585,1.1509701869295933e-05,645.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":645,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":645,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002589682920591585,""normalized_projected_gradient"":1.1509701869295933e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D077,train,8.318731526049332,1.3954642790210503,7.674225674086028,0.1,0.1,0.05496483291294034,0.0,7.9,2.3548199880037797,0.15,0.4729663509546691,0.07933993853142417,0.43632259342775903,0.005685558543073774,0.05496483291294034,0.0,0.29807847949414934,0.06369913656421675,0.2,0.8,2.776923273050672,2.779695784985681,0.7050679355353516,21.93591659092139,26.163355396583363,26.18888404453282,-0.075,1.9588559904030238,True,True,0.003347071582432193,1.4875873699698634e-05,530.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":530,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":530,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003347071582432193,""normalized_projected_gradient"":1.4875873699698634e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D078,train,10.0,3.5726715203055006,8.06099341788747,0.41536523359105615,0.1,0.003724888431950995,0.029373224156923443,7.690093958506718,2.2,0.15955695132700162,0.4514870367885969,0.1613014878121742,0.3639434031814398,0.018753201849902933,0.003724888431950995,0.029373224156923443,0.28608233031618274,0.07252588696681891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07977847566350081,2.279778475663501,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D078,train,10.0,3.5726715203055006,8.06099341788747,0.41536523359105615,0.1,0.003724888431950995,0.029373224156923443,7.690093958506718,2.2,0.15955695132700162,0.4514870367885969,0.1613014878121742,0.3639434031814398,0.018753201849902933,0.003724888431950995,0.029373224156923443,0.28608233031618274,0.07252588696681891,0.05,0.2,1.0197764168097923,1.0194342320773568,0.05701872000609068,6.593942980337509,8.129289385889141,8.181433794076458,-0.07977847566350081,2.169778475663501,True,True,0.003525554563537203,1.4730600512715187e-05,779.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":779,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":779,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003525554563537203,""normalized_projected_gradient"":1.4730600512715187e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D078,train,10.0,3.5726715203055006,8.06099341788747,0.41536523359105615,0.1,0.003724888431950995,0.029373224156923443,7.690093958506718,2.2,0.15955695132700162,0.4514870367885969,0.1613014878121742,0.3639434031814398,0.018753201849902933,0.003724888431950995,0.029373224156923443,0.28608233031618274,0.07252588696681891,0.1,0.4,1.939672652169543,1.9360191864372391,0.22057327077899522,12.706990052726201,15.618377200331736,15.704321325602589,-0.07977847566350081,2.0597784756635007,True,True,0.0017791222109260207,7.433593234806069e-06,661.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":661,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":661,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0017791222109260207,""normalized_projected_gradient"":7.433593234806069e-06,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D078,train,10.0,3.5726715203055006,8.06099341788747,0.41536523359105615,0.1,0.003724888431950995,0.029373224156923443,7.690093958506718,2.2,0.15955695132700162,0.4514870367885969,0.1613014878121742,0.3639434031814398,0.018753201849902933,0.003724888431950995,0.029373224156923443,0.28608233031618274,0.07252588696681891,0.15,0.6,2.7532989730479356,2.7502587015443396,0.4794417788200922,18.211650098502293,22.30715214522823,22.415043531767964,-0.07977847566350081,1.9497784756635008,True,True,0.00355717644333442,1.4862724202863539e-05,598.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":598,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":598,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.00355717644333442,""normalized_projected_gradient"":1.4862724202863539e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D078,train,10.0,3.5726715203055006,8.06099341788747,0.41536523359105615,0.1,0.003724888431950995,0.029373224156923443,7.690093958506718,2.2,0.15955695132700162,0.4514870367885969,0.1613014878121742,0.3639434031814398,0.018753201849902933,0.003724888431950995,0.029373224156923443,0.28608233031618274,0.07252588696681891,0.2,0.8,3.5420146521976346,3.5417994933208163,0.8256881858136205,23.012126783680642,27.78310926057332,27.889083365348906,-0.07977847566350081,1.839778475663501,True,True,0.002752712159998505,1.1501482227734472e-05,497.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":497,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":497,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002752712159998505,""normalized_projected_gradient"":1.1501482227734472e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
